industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted,__leakage__touches_post_snapshot_21_90
healthcare_non_clinical,UK,200-499,$10M-$50M,vp_finance,manager,sdr_outbound,1,0,55000.0,0,20,12,3,20.0,1,2,,A,0,71
professional_services,UK,200-499,$10M-$50M,procurement_manager,manager,sdr_outbound,1,1,55000.0,0,23,9,7,17.0,3,5,0.0,A,0,19
professional_services,US,500-999,$10M-$50M,ap_manager,director,inbound_marketing,0,0,55000.0,22,0,13,0,19.0,1,0,9.0,A,0,0
logistics,US,500-999,$10M-$50M,procurement_manager,manager,partner_referral,1,0,44505.0,0,20,2,7,17.0,4,5,0.0,B,0,237
manufacturing,UK,500-999,$50M-$200M,procurement_manager,individual_contributor,sdr_outbound,0,0,85000.0,0,0,0,0,,0,0,,B,0,0
manufacturing,UK,500-999,$10M-$50M,vp_finance,manager,sdr_outbound,1,1,55000.0,0,15,6,6,20.0,4,3,0.0,C,1,111
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,vp,inbound_marketing,1,0,25000.0,11,0,5,4,20.0,2,2,3.0,B,1,40
professional_services,UK,200-499,$10M-$50M,it_director,manager,inbound_marketing,1,0,55000.0,23,0,9,7,19.0,,3,1.0,C,0,8
logistics,UK,500-999,$10M-$50M,ap_manager,,partner_referral,1,1,55000.0,0,23,13,4,20.0,3,5,,A,1,83
logistics,UK,500-999,$1M-$10M,procurement_manager,vp,inbound_marketing,0,0,25000.0,6,0,6,0,20.0,0,0,15.0,A,0,0
professional_services,UK,500-999,$10M-$50M,procurement_manager,vp,inbound_marketing,1,0,55000.0,9,0,3,2,20.0,1,3,5.0,A,1,151
professional_services,UK,200-499,$10M-$50M,ap_manager,director,inbound_marketing,1,0,55000.0,22,0,16,4,20.0,2,5,0.0,A,1,37
professional_services,US,500-999,$1M-$10M,vp_finance,director,sdr_outbound,1,1,25000.0,0,18,10,3,20.0,,1,3.0,C,1,119
manufacturing,UK,200-499,$1M-$10M,ap_manager,individual_contributor,sdr_outbound,1,1,25000.0,0,19,9,6,20.0,5,1,0.0,C,1,5
logistics,UK,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,1,55000.0,20,0,4,6,19.0,9,1,2.0,A,0,0
logistics,UK,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,25,0,11,6,20.0,2,1,0.0,A,0,57
professional_services,US,500-999,$1M-$10M,vp_finance,manager,inbound_marketing,0,0,25000.0,9,0,8,0,18.0,1,2,12.0,C,0,0
logistics,UK,500-999,$200M+,it_director,c_suite,inbound_marketing,0,0,119013.0,20,0,8,5,19.0,3,3,4.0,C,0,255
healthcare_non_clinical,UK,500-999,$50M-$200M,it_director,director,inbound_marketing,1,1,85000.0,24,0,10,5,20.0,6,1,1.0,B,0,75
logistics,UK,200-499,$50M-$200M,vp_finance,director,partner_referral,1,0,85000.0,0,22,11,5,19.0,6,3,0.0,A,0,14
manufacturing,UK,200-499,$10M-$50M,ap_manager,director,sdr_outbound,0,0,,0,13,7,2,20.0,2,4,0.0,B,0,204
manufacturing,UK,2000+,$50M-$200M,vp_finance,director,partner_referral,0,0,85000.0,0,3,3,0,20.0,0,0,20.0,C,0,0
professional_services,US,200-499,$1M-$10M,ap_manager,c_suite,sdr_outbound,0,0,25000.0,0,26,11,10,20.0,5,0,0.0,A,1,115
manufacturing,UK,200-499,$1M-$10M,it_director,vp,sdr_outbound,0,0,25000.0,0,4,4,0,20.0,1,0,19.0,A,0,0
logistics,UK,200-499,$200M+,ap_manager,c_suite,inbound_marketing,1,0,48342.0,21,0,9,5,20.0,4,3,3.0,A,0,209
professional_services,US,1000-1999,$1M-$10M,procurement_manager,manager,inbound_marketing,1,0,52726.0,16,0,6,4,20.0,3,0,1.0,C,0,123
professional_services,US,500-999,$1M-$10M,ap_manager,individual_contributor,inbound_marketing,1,0,25000.0,15,0,7,4,20.0,3,4,0.0,B,0,43
manufacturing,UK,500-999,$1M-$10M,it_director,director,partner_referral,1,0,25000.0,0,12,4,4,18.0,4,3,3.0,C,0,13
healthcare_non_clinical,UK,1000-1999,$1M-$10M,it_director,manager,sdr_outbound,1,0,25000.0,0,23,10,9,19.0,1,0,0.0,B,0,6
healthcare_non_clinical,US,200-499,$50M-$200M,it_director,manager,partner_referral,1,0,85000.0,0,25,9,6,20.0,2,2,0.0,C,0,165
professional_services,UK,200-499,$1M-$10M,ap_manager,manager,partner_referral,1,0,,0,19,10,6,20.0,3,5,1.0,C,0,141
professional_services,UK,200-499,$200M+,vp_finance,individual_contributor,partner_referral,0,0,117705.0,0,27,10,7,20.0,6,2,1.0,C,0,138
healthcare_non_clinical,UK,200-499,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,18,0,8,4,20.0,6,0,0.0,A,0,147
manufacturing,UK,2000+,$50M-$200M,ap_manager,individual_contributor,inbound_marketing,1,0,85000.0,18,0,11,2,20.0,4,1,2.0,C,1,96
manufacturing,US,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,15,0,8,3,,4,2,2.0,C,0,150
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,manager,sdr_outbound,1,0,25000.0,0,17,7,5,19.0,4,1,0.0,A,0,80
logistics,UK,200-499,$10M-$50M,it_director,director,sdr_outbound,1,1,55000.0,0,14,4,6,18.0,,4,1.0,B,1,127
manufacturing,UK,1000-1999,$200M+,ap_manager,individual_contributor,sdr_outbound,1,0,67055.0,0,26,13,4,19.0,2,8,2.0,A,0,247
healthcare_non_clinical,UK,1000-1999,$200M+,it_director,director,sdr_outbound,0,0,115402.0,0,23,8,7,17.0,3,1,1.0,B,0,171
manufacturing,US,1000-1999,$10M-$50M,it_director,director,sdr_outbound,0,0,55000.0,0,17,9,5,20.0,,0,0.0,A,0,132
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,34314.0,18,0,10,5,20.0,6,1,1.0,A,0,207
logistics,US,200-499,$50M-$200M,ap_manager,vp,partner_referral,0,0,85000.0,0,7,7,0,20.0,1,0,13.0,B,0,0
professional_services,UK,200-499,$10M-$50M,vp_finance,c_suite,inbound_marketing,0,0,55000.0,19,0,13,4,20.0,3,2,1.0,C,0,180
logistics,US,500-999,$10M-$50M,ap_manager,vp,inbound_marketing,1,0,55000.0,27,0,9,5,20.0,5,3,1.0,A,1,229
professional_services,US,500-999,$10M-$50M,it_director,manager,inbound_marketing,1,1,55000.0,12,0,7,2,18.0,5,7,1.0,C,1,68
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,29,0,11,7,20.0,8,4,0.0,B,1,107
professional_services,US,2000+,$50M-$200M,ap_manager,manager,inbound_marketing,0,0,85000.0,1,0,1,0,20.0,0,0,20.0,C,0,0
logistics,US,200-499,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,20,0,12,3,,5,1,1.0,B,1,123
professional_services,UK,200-499,$10M-$50M,it_director,individual_contributor,partner_referral,1,0,25130.0,0,16,10,3,20.0,3,6,0.0,A,0,215
professional_services,UK,1000-1999,$50M-$200M,ap_manager,individual_contributor,partner_referral,1,0,85000.0,0,27,14,7,20.0,7,2,0.0,C,1,235
healthcare_non_clinical,US,1000-1999,$10M-$50M,procurement_manager,director,partner_referral,1,1,55000.0,0,31,13,8,20.0,4,1,0.0,B,1,70
logistics,US,2000+,$50M-$200M,procurement_manager,manager,inbound_marketing,0,0,85000.0,24,0,10,7,19.0,6,0,2.0,B,0,4
manufacturing,US,200-499,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,23,0,11,7,20.0,4,4,3.0,C,0,165
professional_services,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,27,11,10,20.0,2,4,0.0,B,0,98
professional_services,UK,200-499,$200M+,ap_manager,manager,sdr_outbound,0,0,118610.0,0,5,5,0,18.0,2,2,14.0,A,0,0
logistics,UK,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,22,0,4,10,19.0,5,6,0.0,C,1,26
