industry,region,company_size,company_revenue,contact_role,seniority,lead_source,opportunity_created,demo_completed,expected_acv,inbound_touches,outbound_touches,touches_week_1,touches_last_7_days,days_since_first_touch,web_sessions,sales_activities,days_since_last_touch,acquisition_wave,converted
professional_services,UK,200-499,$1M-$10M,ap_manager,manager,partner_referral,1,0,,0,19,10,6,20.0,3,5,1.0,C,0
professional_services,UK,200-499,$200M+,vp_finance,individual_contributor,partner_referral,0,0,117705.0,0,27,10,7,20.0,6,2,1.0,C,0
healthcare_non_clinical,UK,200-499,$1M-$10M,procurement_manager,director,inbound_marketing,0,0,25000.0,18,0,8,4,20.0,6,0,0.0,A,0
manufacturing,UK,2000+,$50M-$200M,ap_manager,individual_contributor,inbound_marketing,1,0,85000.0,18,0,11,2,20.0,4,1,2.0,C,1
manufacturing,US,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,15,0,8,3,,4,2,2.0,C,0
manufacturing,UK,1000-1999,$1M-$10M,procurement_manager,manager,sdr_outbound,1,0,25000.0,0,17,7,5,19.0,4,1,0.0,A,0
logistics,UK,200-499,$10M-$50M,it_director,director,sdr_outbound,1,1,55000.0,0,14,4,6,18.0,,4,1.0,B,1
manufacturing,UK,1000-1999,$200M+,ap_manager,individual_contributor,sdr_outbound,1,0,67055.0,0,26,13,4,19.0,2,8,2.0,A,0
healthcare_non_clinical,UK,1000-1999,$200M+,it_director,director,sdr_outbound,0,0,115402.0,0,23,8,7,17.0,3,1,1.0,B,0
manufacturing,US,1000-1999,$10M-$50M,it_director,director,sdr_outbound,0,0,55000.0,0,17,9,5,20.0,,0,0.0,A,0
healthcare_non_clinical,US,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,34314.0,18,0,10,5,20.0,6,1,1.0,A,0
logistics,US,200-499,$50M-$200M,ap_manager,vp,partner_referral,0,0,85000.0,0,7,7,0,20.0,1,0,13.0,B,0
professional_services,UK,200-499,$10M-$50M,vp_finance,c_suite,inbound_marketing,0,0,55000.0,19,0,13,4,20.0,3,2,1.0,C,0
logistics,US,500-999,$10M-$50M,ap_manager,vp,inbound_marketing,1,0,55000.0,27,0,9,5,20.0,5,3,1.0,A,1
professional_services,US,500-999,$10M-$50M,it_director,manager,inbound_marketing,1,1,55000.0,12,0,7,2,18.0,5,7,1.0,C,1
healthcare_non_clinical,US,200-499,$10M-$50M,ap_manager,manager,inbound_marketing,1,0,55000.0,29,0,11,7,20.0,8,4,0.0,B,1
professional_services,US,2000+,$50M-$200M,ap_manager,manager,inbound_marketing,0,0,85000.0,1,0,1,0,20.0,0,0,20.0,C,0
logistics,US,200-499,$1M-$10M,it_director,manager,inbound_marketing,0,0,25000.0,20,0,12,3,,5,1,1.0,B,1
professional_services,UK,200-499,$10M-$50M,it_director,individual_contributor,partner_referral,1,0,25130.0,0,16,10,3,20.0,3,6,0.0,A,0
professional_services,UK,1000-1999,$50M-$200M,ap_manager,individual_contributor,partner_referral,1,0,85000.0,0,27,14,7,20.0,7,2,0.0,C,1
healthcare_non_clinical,US,1000-1999,$10M-$50M,procurement_manager,director,partner_referral,1,1,55000.0,0,31,13,8,20.0,4,1,0.0,B,1
logistics,US,2000+,$50M-$200M,procurement_manager,manager,inbound_marketing,0,0,85000.0,24,0,10,7,19.0,6,0,2.0,B,0
manufacturing,US,200-499,$1M-$10M,ap_manager,director,inbound_marketing,0,0,25000.0,23,0,11,7,20.0,4,4,3.0,C,0
professional_services,US,500-999,$50M-$200M,ap_manager,individual_contributor,sdr_outbound,1,0,85000.0,0,27,11,10,20.0,2,4,0.0,B,0
professional_services,UK,200-499,$200M+,ap_manager,manager,sdr_outbound,0,0,118610.0,0,5,5,0,18.0,2,2,14.0,A,0
logistics,UK,200-499,$10M-$50M,vp_finance,director,inbound_marketing,1,0,55000.0,22,0,4,10,19.0,5,6,0.0,C,1
